"zooLabel","wikidata","abstract","locationLabel","lat","long"
"Boudewijn Seapark","http://www.wikidata.org/entity/Q2677140",,,51.18333435058594,3.212222337722778
"Cabarceno Natural Park","http://www.wikidata.org/entity/Q2678981",,,43.34999847412109,-3.852222204208374
"Kuala Lumpur Bird Park","http://www.wikidata.org/entity/Q2660049",,,3.142433643341064,101.6884689331055
"Pinnawala Elephant Orphanage","http://www.wikidata.org/entity/Q2672104",,,7.30055570602417,80.38833618164062
"Seneca Park Zoo","http://www.wikidata.org/entity/Q2650302",,,43.20650100708008,-77.62380218505859
"Australian Reptile Park","http://www.wikidata.org/entity/Q4273332",,,-33.41824722290039,151.2772216796875
"Bojnice Zoo","http://www.wikidata.org/entity/Q3077592",,,48.78055572509766,18.57694435119629
"Florida Aquarium","http://www.wikidata.org/entity/Q3074266",,,27.94416618347168,-82.44499969482422
"Jardin d'Acclimatation","http://www.wikidata.org/entity/Q3090513",,,48.87749862670898,2.263055562973022
"Paignton Zoo","http://www.wikidata.org/entity/Q3082339",,,50.42889022827148,-3.584444522857666
"Philadelphia Zoo","http://www.wikidata.org/entity/Q3082266",,,39.97249984741211,-75.19666290283203
"Skandinavisk Dyrepark","http://www.wikidata.org/entity/Q3072129",,,56.34446716308594,10.65248870849609
"Butterfly World","http://www.wikidata.org/entity/Q1867975",,,26.26840400695801,-80.17131042480469
"Living Coasts","http://www.wikidata.org/entity/Q1866486",,,50.45800018310547,-3.525000095367432
"Loro Parque","http://www.wikidata.org/entity/Q1870391",,,28.40833282470703,-16.56416702270508
"North Carolina Zoo","http://www.wikidata.org/entity/Q1850938",,,35.62950134277344,-79.76450347900391
"Planckendael","http://www.wikidata.org/entity/Q1852670",,,51.00138854980469,4.516388893127441
"Parque das Aves","http://www.wikidata.org/entity/Q1894779",,,-25.61400032043457,-54.48260116577148
"Benghazi Zoo","http://www.wikidata.org/entity/Q4119881",,,32.08250045776367,20.09555625915527
"Gdańsk Zoo","http://www.wikidata.org/entity/Q4384936",,,54.41333389282227,18.53361129760742
"Rostov Zoo","http://www.wikidata.org/entity/Q4398499",,,47.25249862670898,39.67083358764648
"Gokatsura Pond Furusato Village","http://www.wikidata.org/entity/Q5578056",,,34.46666717529297,136.5545501708984
"Henry Vilas Zoo","http://www.wikidata.org/entity/Q5729551",,,43.05944442749023,-89.4102783203125
"Henson Robinson Zoo","http://www.wikidata.org/entity/Q5731426",,,39.72740173339844,-89.58350372314453
"Ninoy Aquino Parks and Wildlife Center","http://www.wikidata.org/entity/Q7039114",,,14.65058135986328,121.0439071655273
"Northwest Trek","http://www.wikidata.org/entity/Q7060255",,,46.91615295410156,-122.2718276977539
"Peoria Zoo","http://www.wikidata.org/entity/Q7166157",,,40.71547698974609,-89.57419586181641
"Knowsley Safari Park","http://www.wikidata.org/entity/Q6423488",,,53.44200134277344,-2.812000036239624
"Koala Park Sanctuary","http://www.wikidata.org/entity/Q6424208",,,-33.741943359375,151.0449981689453
"Kobe Animal Kingdom","http://www.wikidata.org/entity/Q6424313",,,34.65416717529297,135.2230529785156
"Kula Eco Park","http://www.wikidata.org/entity/Q6442702",,,-18.20000076293945,177.6799926757812
"Kula WILD Adventure Park","http://www.wikidata.org/entity/Q6442702",,,-18.20000076293945,177.6799926757812
"Kyabram Fauna Park","http://www.wikidata.org/entity/Q6450637",,,-36.32416534423828,145.0488891601562
"Kyoto City Zoo","http://www.wikidata.org/entity/Q6452176",,,35.01285171508789,135.7860107421875
"Zoo Knoxville","http://www.wikidata.org/entity/Q6423701",,,35.99990081787109,-83.88800048828125
"Bioparque Los Ocarros","http://www.wikidata.org/entity/Q16489723",,,4.185050010681152,-73.60866546630859
"Tilgate Nature Centre","http://www.wikidata.org/entity/Q16901655",,,51.09355545043945,-0.1832620054483414
"Utica Zoo","http://www.wikidata.org/entity/Q16902425",,,43.08200073242188,-75.24600219726562
"Zoological Garden of Monaco","http://www.wikidata.org/entity/Q16904614",,,43.73128509521484,7.418286323547363
"Brno Zoo","http://www.wikidata.org/entity/Q10861305",,,49.23011779785156,16.53339767456055
"Chleby Zoo","http://www.wikidata.org/entity/Q10856998",,,50.22249984741211,15.09166717529297
"Děčín Zoo","http://www.wikidata.org/entity/Q10856999",,,50.77958297729492,14.19722175598145
"Hodonín Zoo","http://www.wikidata.org/entity/Q10861307",,,48.86388778686523,17.10555648803711
"Jihlava Zoo","http://www.wikidata.org/entity/Q10861309",,,49.39666748046875,15.59666633605957
"Olomouc Zoo","http://www.wikidata.org/entity/Q10861313",,,49.6338996887207,17.34250068664551
"Vyškov Zoo","http://www.wikidata.org/entity/Q10861328",,,49.27305603027344,16.99694442749023
"Zlín-Lešná Zoo","http://www.wikidata.org/entity/Q10861319",,,49.27222061157227,17.71500015258789
"Zájezd Zoo","http://www.wikidata.org/entity/Q10861329",,,50.16659927368164,14.22189998626709
"Chiba Zoological Park","http://www.wikidata.org/entity/Q11405998",,,35.64500045776367,140.1269989013672
"Hangzhou Zoo","http://www.wikidata.org/entity/Q11102420",,,30.21369934082031,120.1336975097656
"Hsinchu Zoo","http://www.wikidata.org/entity/Q11084009",,,24.80105590820312,120.9794692993164
"Carolina Tiger Rescue","http://www.wikidata.org/entity/Q5044904",,,,
"Yokohama Zoo","http://www.wikidata.org/entity/Q3576063",,,,
"Gorge Wildlife Park","http://www.wikidata.org/entity/Q2386465",,,,
"Twycross Zoo","http://www.wikidata.org/entity/Q2398233",,,,
"Baku Zoo","http://www.wikidata.org/entity/Q2452280",,,,
"Auckland Zoo","http://www.wikidata.org/entity/Q2665285",,,,
"Perth Zoo","http://www.wikidata.org/entity/Q3082583",,,,
"Inokashira Park Zoo","http://www.wikidata.org/entity/Q10860225",,,,
"Jigokudani Monkey Park","http://www.wikidata.org/entity/Q5302436",,"Japan",36.73305511474609,138.4633331298828
"Jigokudani Monkey Park","http://www.wikidata.org/entity/Q5302436",,"Yamanouchi, Nagano",36.73305511474609,138.4633331298828
"Jigokudani Monkey Park","http://www.wikidata.org/entity/Q5302436",,"Shimotakai District, Nagano",36.73305511474609,138.4633331298828
"Jigokudani Monkey Park","http://www.wikidata.org/entity/Q5302436",,"Nagano Prefecture",36.73305511474609,138.4633331298828
"Parque Zoológico Nacional Simón Bolívar","http://www.wikidata.org/entity/Q6063251",,"San José, Costa Rica",9.938673973083496,-84.07324981689453
"Izu Shaboten Zoo","http://www.wikidata.org/entity/Q11380531",,,34.90722274780273,139.100830078125
"Cohanzick Zoo","http://www.wikidata.org/entity/Q17510352",,,39.44027709960938,-75.23666381835938
"Werribee Open Range Zoo","http://www.wikidata.org/entity/Q14935316",,,-37.92290115356445,144.6672973632812
"Pinnawala Open Zoo","http://www.wikidata.org/entity/Q19820001",,,7.30055570602417,80.38833618164062
"Becky Falls","http://www.wikidata.org/entity/Q21062061",,,50.60722351074219,-3.751111030578613
"Hartley's Crocodile Adventures","http://www.wikidata.org/entity/Q48814233",,,-16.66305541992188,145.5644378662109
"Kurumbapatti Zoological Park","http://www.wikidata.org/entity/Q48724223",,,11.74415302276611,78.17094421386719
"Samphran Elephant Ground & Zoo","http://www.wikidata.org/entity/Q48797664",,,13.77016639709473,100.2538070678711
"Tata Steel Zoological Park","http://www.wikidata.org/entity/Q48725172",,,22.81460952758789,86.1959228515625
"Sydney Zoo","http://www.wikidata.org/entity/Q55634508",,,-33.79111099243164,150.866943359375
"Maroparque","http://www.wikidata.org/entity/Q87282998",,,28.0,40.0
"Hirakata Park","http://www.wikidata.org/entity/Q302897",,,34.80577850341797,135.6381378173828
"Jersey Zoo","http://www.wikidata.org/entity/Q4345284",,,49.22916793823242,-2.07361102104187
"Eekholt Wildlife Park","http://www.wikidata.org/entity/Q328819",,,53.94921493530273,10.02875518798828
"Liberec Zoo","http://www.wikidata.org/entity/Q2315180",,,50.77655410766602,15.07583332061768
"Manila Zoo","http://www.wikidata.org/entity/Q2307982",,,14.56474113464355,120.9886016845703
"Dierenpark Emmen","http://www.wikidata.org/entity/Q1221249",,,52.78194427490234,6.888888835906982
"Discovery Cove","http://www.wikidata.org/entity/Q1228570",,,28.40541648864746,-81.461669921875
"Nyíregyháza Zoo","http://www.wikidata.org/entity/Q1219892",,,47.99944305419922,21.72500038146973
"Aquatopia (Antwerp)","http://www.wikidata.org/entity/Q2589156",,,51.21916580200195,4.421111106872559
"Dierenpark de Oliemeulen","http://www.wikidata.org/entity/Q2610997",,,51.57085418701172,5.062057971954346
"The Ara Project","http://www.wikidata.org/entity/Q1757139",,,9.861922264099121,-85.40362548828125
"Borås Djurpark","http://www.wikidata.org/entity/Q3310552",,,57.74139022827148,12.9491662979126
"Zoopark Tirana","http://www.wikidata.org/entity/Q3302134",,,41.30780410766602,19.80938911437988
"Bali Safari and Marine Park","http://www.wikidata.org/entity/Q4850846",,,-8.581000328063965,115.3441009521484
"Ballarat Wildlife Park","http://www.wikidata.org/entity/Q4851486",,,-37.56980133056641,143.8925933837891
"Banham Zoo","http://www.wikidata.org/entity/Q4855654",,,52.44472122192383,1.024999976158142
"Billabong Sanctuary","http://www.wikidata.org/entity/Q4911532",,,-19.37470054626465,146.9058074951172
"Billabong Zoo","http://www.wikidata.org/entity/Q4911530",,,-31.45899963378906,152.8200073242188
"Binder Park Zoo","http://www.wikidata.org/entity/Q4913983",,,42.2464599609375,-85.15502166748047
"Bird Kingdom","http://www.wikidata.org/entity/Q4915879",,,43.09249877929688,-79.06833648681641
"Birdland Park and Gardens","http://www.wikidata.org/entity/Q4916008",,,51.88027954101562,-1.754166722297668
"Birds of Eden","http://www.wikidata.org/entity/Q4916093",,,-33.9630012512207,23.48349952697754
"Birmingham Wildlife Conservation Park","http://www.wikidata.org/entity/Q4916760",,,52.45049667358398,-1.910429954528809
"Blair Drummond Safari Park","http://www.wikidata.org/entity/Q4924079",,,56.16500091552734,-4.038000106811523
"Blank Park Zoo","http://www.wikidata.org/entity/Q4925131",,,41.5192985534668,-93.62419891357422
"Bluebird Gap Farm","http://www.wikidata.org/entity/Q4930247",,,37.03369903564453,-76.38770294189453
"Peak Wildlife Park","http://www.wikidata.org/entity/Q4922630",,,53.06111145019531,-1.923611164093018
"Ross Park Zoo","http://www.wikidata.org/entity/Q4914260",,,42.06264495849609,-75.91098022460938
"Sriracha Tiger Zoo","http://www.wikidata.org/entity/Q4923810",,,13.14916706085205,101.0124969482422
"Brevard Zoo","http://www.wikidata.org/entity/Q4962534",,,28.22508811950684,-80.71398162841797
"British Columbia Wildlife Park","http://www.wikidata.org/entity/Q4969774",,,50.65400314331055,-120.0804672241211
"Bucklebury Farm Park","http://www.wikidata.org/entity/Q4983312",,,51.43037033081055,-1.202841639518738
"Marwell Zoo","http://www.wikidata.org/entity/Q15249491",,,50.9931640625,-1.277736067771912
"Ähtäri Zoo","http://www.wikidata.org/entity/Q3735534",,,62.53888702392578,24.17611122131348
"Dolphin Encounters","http://www.wikidata.org/entity/Q5289620",,,25.09900093078613,-77.26740264892578
"Łódź Zoo","http://www.wikidata.org/entity/Q4574102",,,51.76083374023438,19.41194534301758
"Abilene Zoological Gardens","http://www.wikidata.org/entity/Q4667778",,,32.43620300292969,-99.69188690185547
"African Lion Safari","http://www.wikidata.org/entity/Q4689847",,,43.34099960327148,-80.18000030517578
"African Safari Wildlife Park","http://www.wikidata.org/entity/Q4689906",,,41.51808929443359,-82.85163116455078
"Fresno Chaffee Zoo","http://www.wikidata.org/entity/Q5503166",,,36.75220108032227,-119.8215026855469
"Fukuoka Municipal Zoo and Botanical Garden","http://www.wikidata.org/entity/Q5507695",,,33.57226181030273,130.3904266357422
"Fukuyama City Zoo","http://www.wikidata.org/entity/Q5507754",,,34.52413177490234,133.2791442871094
"Greater Wynnewood Exotic Animal Park","http://www.wikidata.org/entity/Q5515071",,,34.62555694580078,-97.21111297607422
"Chorros de Milla Zoo","http://www.wikidata.org/entity/Q6062578",,,8.63194465637207,-71.14611053466797
"Gaziantep Zoo","http://www.wikidata.org/entity/Q6055894",,,37.03333282470703,37.29999923706055
"Indira Gandhi Zoological Park","http://www.wikidata.org/entity/Q6025038",,,17.76910018920898,83.34999847412109
"Parque de las Leyendas","http://www.wikidata.org/entity/Q6062796",,,-12.0676383972168,-77.08671569824219
"Willowbank Wildlife Reserve","http://www.wikidata.org/entity/Q8022394",,,-43.46277618408203,172.5941619873047
"Roger Williams Park Zoo","http://www.wikidata.org/entity/Q7359136",,,41.78990173339844,-71.41629791259766
"Roosevelt Park Zoo","http://www.wikidata.org/entity/Q7366482",,,48.23416519165039,-101.2730560302734
"Key West Aquarium","http://www.wikidata.org/entity/Q6398109",,,24.55904388427734,-81.80731201171875
"Stone Zoo","http://www.wikidata.org/entity/Q7619047",,,42.46295928955078,-71.09294891357422
"Suncor Energy Fluvarium","http://www.wikidata.org/entity/Q7639072",,,47.579833984375,-52.73261260986328
"Wild Kingdom Train Zoo","http://www.wikidata.org/entity/Q8000702",,,40.9833984375,-111.8923034667969
"Wild Life Sydney","http://www.wikidata.org/entity/Q8000710",,,-33.86999893188477,151.20166015625
"Wildlife Safari","http://www.wikidata.org/entity/Q8001320",,,43.14170074462891,-123.4264984130859
"Wildlife West Nature Park","http://www.wikidata.org/entity/Q8001338",,,35.07389831542969,-106.2035980224609
"Wildlife World Zoo","http://www.wikidata.org/entity/Q8001337",,,33.54903793334961,-112.4127578735352
"Tokiwa Park","http://www.wikidata.org/entity/Q11273042",,,,
"Adventure World (Japan)","http://www.wikidata.org/entity/Q2587322",,,,
"Black Pine Animal Sanctuary","http://www.wikidata.org/entity/Q4921462",,,,
"Elistvere Animal Park","http://www.wikidata.org/entity/Q3740546",,,,
"International Centre for Birds of Prey","http://www.wikidata.org/entity/Q6049071",,,,
"Key West Butterfly and Nature Conservatory","http://www.wikidata.org/entity/Q6398108",,,,
"Chongqing Zoo","http://www.wikidata.org/entity/Q10563866",,,29.50300025939941,106.5059967041016
"Frösö Zoo","http://www.wikidata.org/entity/Q10499804",,,63.19369888305664,14.58100032806396
"Junsele Djurpark","http://www.wikidata.org/entity/Q10541464",,,63.69788360595703,16.85884094238281
"Lycksele Zoo","http://www.wikidata.org/entity/Q10571242",,,64.58200073242188,18.66399955749512
"Parken Zoo","http://www.wikidata.org/entity/Q10620444",,,59.37329864501953,16.48220062255859
"Addis Ababa Zoo","http://www.wikidata.org/entity/Q55603199",,,9.043000221252441,38.76200103759766
"Drakenstein Lion Park","http://www.wikidata.org/entity/Q55609994",,,-33.79538345336914,18.90984153747559
"Rockhampton Zoo","http://www.wikidata.org/entity/Q55631889",,,-23.39787864685059,150.4907531738281
"Osa Wildlife Sanctuary","http://www.wikidata.org/entity/Q26990814",,,8.673801422119141,-83.31710052490234
"Baluarte Zoo","http://www.wikidata.org/entity/Q27963566",,,17.55187034606934,120.3761672973633
"Jong's Crocodile Farm and Zoo","http://www.wikidata.org/entity/Q28043528",,,1.412972211837769,110.335693359375
"SeaWorld Abu Dhabi","http://www.wikidata.org/entity/Q28004709",,,24.48566818237305,54.61853408813477
"Comilla Zoo and Botanical Garden","http://www.wikidata.org/entity/Q29025197",,,23.47222137451172,91.17138671875
"Downs' Zoological Gardens","http://www.wikidata.org/entity/Q29468071",,,44.64500045776367,-63.62666702270508
"Etelsen Tierpark","http://www.wikidata.org/entity/Q29075418",,,52.99527740478516,9.112500190734863
"Cleres Zoological Park","http://www.wikidata.org/entity/Q3364779",,,49.59694290161133,1.107777833938599
"Georgia Aquarium","http://www.wikidata.org/entity/Q1155919",,,33.76277923583984,-84.39472198486328
"Leningrad Zoo","http://www.wikidata.org/entity/Q1149264",,,59.95249176025391,30.30867958068848
"National Zoological Gardens of Sri Lanka","http://www.wikidata.org/entity/Q1144452",,,6.856805324554443,79.87288665771484
"Dessau Zoo","http://www.wikidata.org/entity/Q2432276",,,51.84555435180664,12.23555564880371
"Ystad Djurpark","http://www.wikidata.org/entity/Q2432312",,,55.48630142211914,13.71930027008057
"Los Angeles Zoo","http://www.wikidata.org/entity/Q1370924",,,34.14814758300781,-118.2838821411133
"Montreal Biodome","http://www.wikidata.org/entity/Q2904080",,,45.55972290039062,-73.54972076416016
"San Diego Zoo Safari Park","http://www.wikidata.org/entity/Q1368242",,,33.09970474243164,-117.0015258789062
"Grönåsen Älg- och Lantdjurspark","http://www.wikidata.org/entity/Q1551675",,,56.83222198486328,15.40555572509766
"Guyana Zoo","http://www.wikidata.org/entity/Q1557640",,,6.806049823760986,-58.14631271362305
"Hirschfeld Wildlife Park","http://www.wikidata.org/entity/Q1538627",,,50.62777709960938,12.44027805328369
"Minnesota Zoo","http://www.wikidata.org/entity/Q1937399",,,44.76861190795898,-93.19889068603516
"Municipal Zoological Park Quinzinho de Barros","http://www.wikidata.org/entity/Q1535754",,,-23.50583267211914,-47.43805694580078
"Highland Wildlife Park","http://www.wikidata.org/entity/Q1617948",,,57.11111068725586,-3.974722146987915
"Hankensbüttel Otter Centre","http://www.wikidata.org/entity/Q1688481",,,52.73138809204102,10.61999988555908
"Rohtak Zoo","http://www.wikidata.org/entity/Q19893153",,,28.8788890838623,76.63583374023438
"VOC park and zoo","http://www.wikidata.org/entity/Q21930126",,,11.00571823120117,76.97091674804688
"Malabon Zoo","http://www.wikidata.org/entity/Q110300674",,,14.66349983215332,120.9829025268555
