zoo,zooLabel,country,countryLabel,region,regionLabel,coord,inception,website
http://www.wikidata.org/entity/Q11380531,Izu Shaboten Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q721163,Ito,Point(139.101 34.9072),1959-01-01T00:00:00Z,https://izushaboten.com/lang/
http://www.wikidata.org/entity/Q11380531,Izu Shaboten Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q721163,Ito,Point(139.101 34.9072),1959-01-01T00:00:00Z,https://izushaboten.com/lang/index_simplified.html
http://www.wikidata.org/entity/Q11493586,Tobe Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1350249,Tobe,Point(132.79275 33.762389),1988-01-01T00:00:00Z,http://www.tobezoo.com
http://www.wikidata.org/entity/Q11527526,Tobu Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1345322,Shiraoka,Point(139.719722 36.020083),1981-03-18T00:00:00Z,https://www.tobuzoo.com/
http://www.wikidata.org/entity/Q11642887,Nasu Animal Kingdom,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q636416,Nasu,Point(140.036944 37.128889),,https://nasu-oukoku.com/
http://www.wikidata.org/entity/Q11400772,Kitakitsune Farm,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q265555,Kitami,Point(143.497639 43.755778),,https://kitakitsune-farm.com/
http://www.wikidata.org/entity/Q11657616,Aso Cuddly Dominion,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q733681,Aso,Point(131.066722 32.931),,http://www.cuddly.co.jp/index.html
http://www.wikidata.org/entity/Q11431697,Yumemigasaki Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1153579,Saiwai-ku,Point(139.665194 35.549139),1972-11-22T00:00:00Z,https://www.yumemizoo.com/
http://www.wikidata.org/entity/Q11595256,秋田八幡平クマ牧場,http://www.wikidata.org/entity/Q17,Japan,,,Point(140.820278 40.024556),,
http://www.wikidata.org/entity/Q11666524,Iida City Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q841129,Iida,Point(137.824028 35.514056),,https://iidazoo.jp/
http://www.wikidata.org/entity/Q11269273,Q11269273,http://www.wikidata.org/entity/Q17,Japan,,,Point(134.385222 34.249156),,
http://www.wikidata.org/entity/Q11405998,Chiba Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11564227,Minamotochō,Point(140.1255 35.644444),1985-04-28T00:00:00Z,https://www.city.chiba.jp/zoo/
http://www.wikidata.org/entity/Q11527526,Tobu Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q155317,Miyashiro,Point(139.719722 36.020083),1981-03-18T00:00:00Z,https://www.tobuzoo.com/
http://www.wikidata.org/entity/Q11102420,Hangzhou Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,,,Point(120.1337 30.2137),,
http://www.wikidata.org/entity/Q11543159,Kanazawa Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1153908,Kanazawa-ku,Point(139.599361 35.350139),1982-02-01T00:00:00Z,https://www.hama-midorinokyokai.or.jp/zoo/kanazawa/
http://www.wikidata.org/entity/Q11259212,Ishikawa Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q658912,Nomi,Point(136.545402777 36.433627777),,https://www.ishikawazoo.jp/
http://www.wikidata.org/entity/Q11447486,Himeji City Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q209801,Himeji,Point(134.694166666 34.83675),,https://www.city.himeji.lg.jp/dobutuen/
http://www.wikidata.org/entity/Q11558610,Uminonakamichi Seaside Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1206659,Higashi-ku,Point(130.353472222 33.659222222),1981-01-01T00:00:00Z,https://uminaka-park.jp/
http://www.wikidata.org/entity/Q11663873,Kuragaike Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q201117,Toyota,Point(137.21685 35.098506),,https://kuragaikepark.com/
http://www.wikidata.org/entity/Q11333066,Q11333066,http://www.wikidata.org/entity/Q17,Japan,,,Point(141.225944 42.948056),,
http://www.wikidata.org/entity/Q11416862,Tokuyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q643929,Shūnan-shi,Point(131.814861 34.061417),,https://tokuyama-zoo.jp/
http://www.wikidata.org/entity/Q11493663,Ehime Prefectural Dogo Zoo,http://www.wikidata.org/entity/Q17,Japan,,,Point(132.786806 33.848306),,
http://www.wikidata.org/entity/Q11262347,Obihiro Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q177149,Obihiro,Point(143.184638888 42.902083333),,https://www.city.obihiro.hokkaido.jp/zoo/
http://www.wikidata.org/entity/Q11590062,Kobe Oji Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11572999,Ōji-chō,Point(135.214444 34.71),1951-01-01T00:00:00Z,http://www.kobe-ojizoo.jp/
http://www.wikidata.org/entity/Q11654175,Nagano City Jōyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11359371,Uematsu,Point(138.194028 36.665194),1961-08-20T00:00:00Z,https://www.johyama.com/
http://www.wikidata.org/entity/Q11664521,Suzaka Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q850461,Suzaka,Point(138.314194 36.640778),1962-10-01T00:00:00Z,https://www.city.suzaka.nagano.jp/suzaka_zoo/
http://www.wikidata.org/entity/Q11434398,Ōmiya Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q18337222,Takahanachō,Point(139.630819 35.919022),1953-01-01T00:00:00Z,https://www.parks.or.jp/omiyazoo/
http://www.wikidata.org/entity/Q11452193,Q11452193,http://www.wikidata.org/entity/Q17,Japan,,,Point(141.127806 42.940833),1969-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11654197,Nagano Chausuyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q128849,Nagano,Point(138.115444 36.586722),1983-08-08T00:00:00Z,http://www.chausuyama.com/
http://www.wikidata.org/entity/Q11669487,Takaoka Kojō Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q502988,Takaoka,Point(137.022611 36.747722),1951-04-01T00:00:00Z,https://www.takaokakojyozoo.jp/
http://www.wikidata.org/entity/Q11266568,Saitama Children's Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q823907,Higashimatsuyama,Point(139.373889 35.998056),1980-05-05T00:00:00Z,https://www.parks.or.jp/sczoo/
http://www.wikidata.org/entity/Q10946033,Ningbo Wildlife Park,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q1334217,Yinzhou District,Point(121.673517 29.808072),,http://www.nbzoo.com
http://www.wikidata.org/entity/Q11124472,Wuhan Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,,,,,http://www.wuhanzoo.com
http://www.wikidata.org/entity/Q11463704,Komoro City Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q838657,Komoro,Point(138.41915 36.326589),1926-01-01T00:00:00Z,https://www.city.komoro.lg.jp/soshikikarasagasu/kaikoenjimusho/shisetsuannai/1/midori/
http://www.wikidata.org/entity/Q11557788,Hamamatsu Zoological Gardens,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1131075,Nishi-ku,Point(137.630556 34.764722),,https://hamazoo.net/
http://www.wikidata.org/entity/Q10902457,Beijing Wildlife Park,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q11120203,Yufa,Point(116.333696 39.496618),,
http://www.wikidata.org/entity/Q11317162,Q11317162,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11317161,Q11317161,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11568009,Kumamoto City Zoological and Botanical Gardens,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q875464,Higashi-ku,Point(130.74777778 32.77458333),1929-07-01T00:00:00Z,https://www.ezooko.jp/
http://www.wikidata.org/entity/Q11324991,NEW REOMA WORLD,http://www.wikidata.org/entity/Q17,Japan,,,Point(133.878431 34.211983),1986-07-01T00:00:00Z,http://www.newreomaworld.com/
http://www.wikidata.org/entity/Q11435011,Ōsaki Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q17231985,Ōsaki,Point(139.71427778 35.88433333),,https://www.sgp.or.jp/osaki
http://www.wikidata.org/entity/Q11537258,Kiryū-ga-oka Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11454887,Miyamoto-chō,Point(139.341 36.42372222),,http://www.city.kiryu.lg.jp/zoo/
http://www.wikidata.org/entity/Q11516054,Q11516054,http://www.wikidata.org/entity/Q17,Japan,,,Point(139.314361 37.880417),,
http://www.wikidata.org/entity/Q11552583,Okinawa Zoo & Museum,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q328615,Okinawa,Point(127.803417 26.327833),1972-04-19T00:00:00Z,https://www.okzm.jp/
http://www.wikidata.org/entity/Q11273093,Tokushima Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q207309,Tokushima,Point(134.522111 34.014083),1998-01-01T00:00:00Z,http://www.city.tokushima.tokushima.jp/zoo/
http://www.wikidata.org/entity/Q11281997,Wanpark Kochi Animal Land,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q200251,Kōchi-shi,Point(133.557014 33.542181),,https://www.city.kochi.kochi.jp/deeps/17/1712/animal/
http://www.wikidata.org/entity/Q11480016,Ichihara Elephant Kingdom,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q207881,Ichihara,Point(140.182361 35.354778),1989-01-01T00:00:00Z,https://zounokuni.com/
http://www.wikidata.org/entity/Q11480016,Ichihara Elephant Kingdom,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q207881,Ichihara,Point(140.182361 35.354778),1989-01-01T00:00:00Z,https://zounokuni.com/english/
http://www.wikidata.org/entity/Q11463797,Q11463797,http://www.wikidata.org/entity/Q17,Japan,,,Point(134.220278 34.478611),1970-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11339218,Q11339218,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q838675,Inashiki,Point(140.269694 35.940417),,http://www.ibaraido.co.jp/
http://www.wikidata.org/entity/Q11648278,Kushiro Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q271917,Kushiro,Point(144.236528 43.08125),,https://www.city.kushiro.lg.jp/zoo/
http://www.wikidata.org/entity/Q11561559,Q11561559,http://www.wikidata.org/entity/Q17,Japan,,,Point(133.893686 34.470136),1989-03-29T00:00:00Z,
http://www.wikidata.org/entity/Q11343133,Q11343133,http://www.wikidata.org/entity/Q17,Japan,,,,,
http://www.wikidata.org/entity/Q11551063,Edogawa Ward Natural Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11403976,Kita-Kasai,Point(139.8584 35.671),,https://www.edogawa-kankyozaidan.jp/zoo/
http://www.wikidata.org/entity/Q11489818,Q11489818,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q207309,Tokushima,Point(134.520833333 34.013888888),,
http://www.wikidata.org/entity/Q11508065,Shizuoka Municipal Nihondaira Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1042630,Suruga-ku,Point(138.440278 34.98),1969-08-01T00:00:00Z,https://www.nhdzoo.jp/
http://www.wikidata.org/entity/Q11669751,Takasakiyama Natural Zoological Garden,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.524083 33.251972),1953-03-15T00:00:00Z,https://www.takasakiyama.jp/
http://www.wikidata.org/entity/Q11669751,Takasakiyama Natural Zoological Garden,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q199609,Ōita-shi,Point(131.524083 33.251972),1953-03-15T00:00:00Z,https://www.takasakiyama.jp/en/
http://www.wikidata.org/entity/Q11454261,Miyazaki City Phoenix Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q204308,Miyazaki,Point(131.47883333 31.9825),,http://www.miyazaki-city-zoo.jp/
http://www.wikidata.org/entity/Q11434398,Ōmiya Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q153629,Ōmiya-ku,Point(139.630819 35.919022),1953-01-01T00:00:00Z,https://www.parks.or.jp/omiyazoo/
http://www.wikidata.org/entity/Q11396953,Itōzu no Mori Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1042291,Kokurakita-ku,Point(130.84611 33.87444),2002-04-13T00:00:00Z,https://www.itozu-zoo.jp/
http://www.wikidata.org/entity/Q11273042,Tokiwa Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q468765,Ube,Point(131.28308333 33.94577778),,https://www.tokiwapark.jp/
http://www.wikidata.org/entity/Q11454001,Miyagi Zao Fox Village,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q823489,Shiroishi,Point(140.530308 38.040994),1990-01-01T00:00:00Z,http://zao-fox-village.com/
http://www.wikidata.org/entity/Q11432512,Ōuchiyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1203189,Taiki,Point(136.369444 34.275278),1970-01-01T00:00:00Z,http://www.oouchiyama-zoo.com/
http://www.wikidata.org/entity/Q11377835,Sendai Yagiyama Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q1043331,Taihaku-ku,Point(140.844278 38.244333),1965-10-15T00:00:00Z,https://www.city.sendai.jp/zoo/
http://www.wikidata.org/entity/Q11595312,Akita City Ōmoriyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11557911,Hamada,Point(140.07738333 39.67215),,https://www.city.akita.lg.jp/zoo/
http://www.wikidata.org/entity/Q11594327,Fukuchiyama City Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q3355306,Fukuchiyama,Point(135.13777778 35.31111111),,http://www.sandanike-kouen.or.jp/zoo.php
http://www.wikidata.org/entity/Q11551834,Satsukiyama Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q817965,Ikeda,Point(135.425306 34.830472),1957-04-01T00:00:00Z,https://satsukiyamazoo.com/
http://www.wikidata.org/entity/Q11380529,Izu Animal Kingdom,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11596463,Inatori,Point(139.039528 34.797083),1977-10-01T00:00:00Z,http://izu-kamori.jp/izu-biopark/
http://www.wikidata.org/entity/Q11647835,Kinkazan Squirrel Village,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q45798,Gifu,Point(136.780008 35.4321),,https://www.kinkazan.co.jp/pages/squirrel_village
http://www.wikidata.org/entity/Q11480258,Ichikawa Zoological & Botanical Garden,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q209785,Ichikawa,Point(139.965219 35.764778),,https://www.city.ichikawa.lg.jp/zoo/
http://www.wikidata.org/entity/Q11537258,Kiryū-ga-oka Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11627146,Nishihisakata-chō,Point(139.341 36.42372222),,http://www.city.kiryu.lg.jp/zoo/
http://www.wikidata.org/entity/Q11551743,Ikeda Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q855478,Kita-ku,Point(133.905278 34.674722),,http://www.urban.ne.jp/home/ikedazoo/
http://www.wikidata.org/entity/Q11581372,Morioka Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q200077,Morioka,Point(141.19 39.69696),1989-01-01T00:00:00Z,https://zoomo.co.jp/
http://www.wikidata.org/entity/Q11510043,Hitachi Kamine Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q633922,Hitachi,Point(140.658277777 36.606777777),,https://www.city.hitachi.lg.jp/zoo/
http://www.wikidata.org/entity/Q11610196,Hamura Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q270465,Hamura,Point(139.328824545 35.765984782),1991-11-01T00:00:00Z,http://www.t-net.ne.jp/~hamura-z/
http://www.wikidata.org/entity/Q11610196,Hamura Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q270465,Hamura,Point(139.328824545 35.765984782),1991-11-01T00:00:00Z,http://www.t-net.ne.jp/~hamura-z/html/en/
http://www.wikidata.org/entity/Q11325259,Neo Park Okinawa,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11415605,Nago,Point(127.99147222 26.61069444),1992-12-01T00:00:00Z,https://www.neopark.co.jp/
http://www.wikidata.org/entity/Q11417307,Wakayama Castle Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q200747,Wakayama,Point(135.173222 34.226972),1915-04-07T00:00:00Z,http://wakayamajo.jp/animal/
http://www.wikidata.org/entity/Q11578268,Machida Squirrel Garden,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11622437,Yakushidai,Point(139.449722 35.578083),,https://www.machida-risuen.com/
http://www.wikidata.org/entity/Q11456382,Toyama Municipal Family Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q204266,Toyama,Point(137.148222 36.690861),1984-04-28T00:00:00Z,http://www.toyama-familypark.jp/
http://www.wikidata.org/entity/Q11062008,Guangzhou Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q16572,Guangzhou,Point(113.29980833 23.14469444),,http://www.gzzoo.com
http://www.wikidata.org/entity/Q11346676,Rakutenchi,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q273880,Beppu,Point(131.481333 33.275167),,https://rakutenchi.jp/
http://www.wikidata.org/entity/Q11626052,Q11626052,http://www.wikidata.org/entity/Q17,Japan,,,Point(140.231278 35.117694),1964-08-13T00:00:00Z,
http://www.wikidata.org/entity/Q11304942,Q11304942,http://www.wikidata.org/entity/Q17,Japan,,,,1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11405998,Chiba Zoological Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11564227,Minamotochō,Point(140.127 35.645),1985-04-28T00:00:00Z,https://www.city.chiba.jp/zoo/
http://www.wikidata.org/entity/Q11506354,Nihon Kamoshika Sentā,http://www.wikidata.org/entity/Q17,Japan,,,Point(136.4225 35.019444),1960-07-01T00:00:00Z,
http://www.wikidata.org/entity/Q42486215,Shamakhi Safari Park,http://www.wikidata.org/entity/Q227,Azerbaijan,,,,,
http://www.wikidata.org/entity/Q136446602,Suraloka Interactive Zoo,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q11480,Sleman,Point(110.421106 -7.607462),2022-01-01T00:00:00Z,https://suralokazoo.com/
http://www.wikidata.org/entity/Q11672436,Noichi Zoological Park of the Kochi Prefecture,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q877209,Kōnan-shi,Point(133.705822 33.571094),1991-11-01T00:00:00Z,https://noichizoo.or.jp/
http://www.wikidata.org/entity/Q9097825,Islamabad Zoo,http://www.wikidata.org/entity/Q843,Pakistan,,,Point(73.05911389 33.73429722),1978-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q18124666,Anoop Patel,http://www.wikidata.org/entity/Q1498,Uttar Pradesh,,,,,
http://www.wikidata.org/entity/Q12490158,Solo Safari,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q4803,Surakarta,,,https://solosafari.id/
http://www.wikidata.org/entity/Q9097826,Jinan Zoo,http://www.wikidata.org/entity/Q148,People's Republic of China,http://www.wikidata.org/entity/Q1337190,Tianqiao District,Point(117.01755 36.67485),1960-05-01T00:00:00Z,
http://www.wikidata.org/entity/Q28068900,Nasu Safari Park,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q636416,Nasu,Point(140.005833333 37.059166666),,https://www.nasusafari.com/
http://www.wikidata.org/entity/Q123615642,Midbarium,http://www.wikidata.org/entity/Q801,Israel,,,Point(34.745 31.26),2023-01-01T00:00:00Z,https://midbarium.co.il/
http://www.wikidata.org/entity/Q7785508,Thiruvananthapuram Zoo,http://www.wikidata.org/entity/Q668,India,,,Point(76.955 8.51173),1857-01-01T00:00:00Z,https://www.museumandzoo.kerala.gov.in/
http://www.wikidata.org/entity/Q138081793,"Himalayan Zoological Park, Sikkim",http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q186141,Gangtok,,,
http://www.wikidata.org/entity/Q11370332,Kyushu African Safari,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q114147,Usa,Point(131.41152778 33.354),,https://africansafari.co.jp/
http://www.wikidata.org/entity/Q11370332,Kyushu African Safari,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q114147,Usa,Point(131.41152778 33.354),,https://africansafari.co.jp/english/
http://www.wikidata.org/entity/Q12490160,Pematang Siantar Zoo,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q5979,Pematangsiantar,Point(99.0588213 2.9526171),1936-11-27T00:00:00Z,
http://www.wikidata.org/entity/Q133894517,Q133894517,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q4200429,North Banjarmasin,Point(114.603499608 -3.308076558),,
http://www.wikidata.org/entity/Q136396469,Q136396469,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q12520410,Teladan,Point(99.059379224 2.952576917),,
http://www.wikidata.org/entity/Q5313401,Dulhazra Safari Park,http://www.wikidata.org/entity/Q902,Bangladesh,,,Point(92.09 21.67),,
http://www.wikidata.org/entity/Q93969065,Etawah Safari Park,http://www.wikidata.org/entity/Q668,India,http://www.wikidata.org/entity/Q878237,Etawah,Point(79.001896 26.7672614),,https://etawahlionsafari.org/
http://www.wikidata.org/entity/Q3229621,Leofoo Village Theme Park,http://www.wikidata.org/entity/Q865,Taiwan,http://www.wikidata.org/entity/Q713721,Guanxi Township,Point(121.18166667 24.82111111),1979-01-01T00:00:00Z,http://www.leofoo.com.tw/village/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11372745,Inokashira,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/chinese/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11372745,Inokashira,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/english/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11372745,Inokashira,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/korean/ino/
http://www.wikidata.org/entity/Q10860225,Inokashira Park Zoo,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q11372745,Inokashira,Point(139.57275 35.700833),1942-05-17T00:00:00Z,https://www.tokyo-zoo.net/zoo/ino/
http://www.wikidata.org/entity/Q136375353,Faunaland Ancol,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q3630,Jakarta,,,https://www.ancol.com/widget/regular-faunaland
http://www.wikidata.org/entity/Q7850623,Tuan Chau Aquarium,http://www.wikidata.org/entity/Q881,Vietnam,,,Point(106.991 20.9277),,
http://www.wikidata.org/entity/Q133894517,Q133894517,http://www.wikidata.org/entity/Q252,Indonesia,http://www.wikidata.org/entity/Q4264915,Sungai Jingah,Point(114.603499608 -3.308076558),,
http://www.wikidata.org/entity/Q11705490,Kuwait Zoo,http://www.wikidata.org/entity/Q817,Kuwait,,,Point(47.96245 29.300167),1968-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q137938768,Entopia,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q188096,Penang,Point(100.21522 5.447587),,https://www.entopia.com/
http://www.wikidata.org/entity/Q58061574,Baja Wildlife Park,http://www.wikidata.org/entity/Q843,Pakistan,http://www.wikidata.org/entity/Q2665241,Swabi,Point(72.5348976 34.1049339),,
http://www.wikidata.org/entity/Q16304402,Nakhon Pathom Municipality Zoo,http://www.wikidata.org/entity/Q869,Thailand,http://www.wikidata.org/entity/Q334841,Nakhon Pathom,Point(100.049894 13.820286),,
http://www.wikidata.org/entity/Q577921,Nanjing Underwater World,http://www.wikidata.org/entity/Q148,People's Republic of China,,,Point(118.8394459 32.0552902),1996-01-01T00:00:00Z,http://www.nuww.com.cn/
http://www.wikidata.org/entity/Q17192303,AlpsPark,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q213324,Matsumoto,Point(137.954833 36.2609),1974-01-01T00:00:00Z,http://toybox-net.jp/alpspark/
http://www.wikidata.org/entity/Q22677838,Kushiro Crane Reserve,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q271917,Kushiro,Point(144.196611111 43.057916666),1958-01-01T00:00:00Z,http://www.kushiro-park.com/publics/index/72/
http://www.wikidata.org/entity/Q30672224,Bali Butterfly Park,http://www.wikidata.org/entity/Q252,Indonesia,,,Point(115.131563 -8.480232),,
http://www.wikidata.org/entity/Q16174245,Jeonju Zoo,http://www.wikidata.org/entity/Q884,South Korea,http://www.wikidata.org/entity/Q42140,Jeonju,,,http://zoo.jeonju.go.kr/
http://www.wikidata.org/entity/Q17225811,Q17225811,http://www.wikidata.org/entity/Q17,Japan,,,,1971-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q16999992,Warangal Zoo,http://www.wikidata.org/entity/Q668,India,,,Point(79.55888889 17.99277778),1985-01-01T00:00:00Z,
http://www.wikidata.org/entity/Q11297401,Campbelltown Forest of Wild Birds,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q497952,Koshigaya,Point(139.80188889 35.91419444),,https://yacho-nomori.kosi-kanri.com/
http://www.wikidata.org/entity/Q22677838,Kushiro Crane Reserve,http://www.wikidata.org/entity/Q17,Japan,http://www.wikidata.org/entity/Q271917,Kushiro,Point(144.1965 43.05666),1958-01-01T00:00:00Z,http://www.kushiro-park.com/publics/index/72/
http://www.wikidata.org/entity/Q16164599,Q16164599,http://www.wikidata.org/entity/Q884,South Korea,,,,,
http://www.wikidata.org/entity/Q29208,The Green Connection,http://www.wikidata.org/entity/Q833,Malaysia,,,Point(116.088 5.97769),,http://the-green-connection.com
http://www.wikidata.org/entity/Q133274431,Penang Bird Park,http://www.wikidata.org/entity/Q833,Malaysia,http://www.wikidata.org/entity/Q188096,Penang,Point(100.394722222 5.393888888),,
